2023-06-16 18:15:21,366: Experiment begins, dataset: Cora
2023-06-16 18:15:29,588: Parameter set 0001: hidden_dim = 08, lr=0.0050, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7087
2023-06-16 23:37:27,001: Parameter set 0267: hidden_dim = 16, lr=0.0140, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.747
2023-06-16 23:37:33,897: Parameter set 0268: hidden_dim = 32, lr=0.0140, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7363
2023-06-16 23:37:40,929: Parameter set 0269: hidden_dim = 32, lr=0.0140, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7527
2023-06-16 23:37:47,800: Parameter set 0270: hidden_dim = 32, lr=0.0140, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7547
2023-06-16 23:37:54,747: Parameter set 0271: hidden_dim = 08, lr=0.0145, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7207
2023-06-16 23:38:01,598: Parameter set 0272: hidden_dim = 08, lr=0.0145, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7507
2023-06-16 23:38:08,585: Parameter set 0273: hidden_dim = 08, lr=0.0145, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.749
2023-06-16 23:38:15,499: Parameter set 0274: hidden_dim = 16, lr=0.0145, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7343
2023-06-16 23:38:22,343: Parameter set 0275: hidden_dim = 16, lr=0.0145, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7333
2023-06-16 23:38:29,271: Parameter set 0276: hidden_dim = 16, lr=0.0145, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.735
2023-06-16 23:38:36,324: Parameter set 0277: hidden_dim = 32, lr=0.0145, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7333
2023-06-16 23:38:43,341: Parameter set 0278: hidden_dim = 32, lr=0.0145, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7407
2023-06-16 23:38:50,236: Parameter set 0279: hidden_dim = 32, lr=0.0145, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7283
2023-06-16 23:38:57,277: Parameter set 0280: hidden_dim = 08, lr=0.0145, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7367
2023-06-16 23:39:04,220: Parameter set 0281: hidden_dim = 08, lr=0.0145, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.724
2023-06-16 23:39:11,123: Parameter set 0282: hidden_dim = 08, lr=0.0145, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7553
2023-06-16 23:39:18,015: Parameter set 0283: hidden_dim = 16, lr=0.0145, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.766
2023-06-16 23:39:24,897: Parameter set 0284: hidden_dim = 16, lr=0.0145, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.722
2023-06-16 23:39:31,786: Parameter set 0285: hidden_dim = 16, lr=0.0145, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7387
2023-06-16 23:39:38,826: Parameter set 0286: hidden_dim = 32, lr=0.0145, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7437
2023-06-16 23:39:45,714: Parameter set 0287: hidden_dim = 32, lr=0.0145, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7397
2023-06-16 23:39:52,603: Parameter set 0288: hidden_dim = 32, lr=0.0145, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.745
2023-06-16 23:39:59,475: Parameter set 0289: hidden_dim = 08, lr=0.0145, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7577
2023-06-16 23:40:06,452: Parameter set 0290: hidden_dim = 08, lr=0.0145, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.73
2023-06-16 23:40:13,200: Parameter set 0291: hidden_dim = 08, lr=0.0145, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.772
2023-06-16 23:40:20,114: Parameter set 0292: hidden_dim = 16, lr=0.0145, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7697
2023-06-16 23:40:27,009: Parameter set 0293: hidden_dim = 16, lr=0.0145, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7543
2023-06-16 23:40:33,933: Parameter set 0294: hidden_dim = 16, lr=0.0145, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7413
2023-06-16 23:40:40,813: Parameter set 0295: hidden_dim = 32, lr=0.0145, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7583
2023-06-16 23:40:48,092: Parameter set 0296: hidden_dim = 32, lr=0.0145, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7473
2023-06-16 23:40:56,639: Parameter set 0297: hidden_dim = 32, lr=0.0145, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7473
2023-06-16 23:41:04,038: Parameter set 0298: hidden_dim = 08, lr=0.0145, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.743
2023-06-16 23:41:11,663: Parameter set 0299: hidden_dim = 08, lr=0.0145, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7643
2023-06-16 23:41:18,700: Parameter set 0300: hidden_dim = 08, lr=0.0145, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7583
2023-06-16 23:41:25,634: Parameter set 0301: hidden_dim = 16, lr=0.0145, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7663
2023-06-16 23:41:32,793: Parameter set 0302: hidden_dim = 16, lr=0.0145, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7673
2023-06-16 23:41:39,833: Parameter set 0303: hidden_dim = 16, lr=0.0145, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.745
2023-06-16 23:41:46,923: Parameter set 0304: hidden_dim = 32, lr=0.0145, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.76
2023-06-16 23:41:53,946: Parameter set 0305: hidden_dim = 32, lr=0.0145, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.77
2023-06-16 23:42:01,256: Parameter set 0306: hidden_dim = 32, lr=0.0145, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7607
2023-06-16 23:42:08,443: Parameter set 0307: hidden_dim = 08, lr=0.0145, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.724
2023-06-16 23:42:16,973: Parameter set 0308: hidden_dim = 08, lr=0.0145, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7207
2023-06-16 23:42:24,301: Parameter set 0309: hidden_dim = 08, lr=0.0145, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7437
2023-06-16 23:42:31,972: Parameter set 0310: hidden_dim = 16, lr=0.0145, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7433
2023-06-16 23:42:39,439: Parameter set 0311: hidden_dim = 16, lr=0.0145, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7503
2023-06-16 23:42:47,012: Parameter set 0312: hidden_dim = 16, lr=0.0145, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7427
2023-06-16 23:42:56,648: Parameter set 0313: hidden_dim = 32, lr=0.0145, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7477
2023-06-16 23:43:05,688: Parameter set 0314: hidden_dim = 32, lr=0.0145, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7617
2023-06-16 23:43:15,726: Parameter set 0315: hidden_dim = 32, lr=0.0145, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.746
2023-06-16 23:43:24,886: Parameter set 0316: hidden_dim = 08, lr=0.0150, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7267
2023-06-16 23:43:31,782: Parameter set 0317: hidden_dim = 08, lr=0.0150, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.743
2023-06-16 23:43:38,726: Parameter set 0318: hidden_dim = 08, lr=0.0150, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7357
2023-06-16 23:43:45,553: Parameter set 0319: hidden_dim = 16, lr=0.0150, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7317
2023-06-16 23:43:52,332: Parameter set 0320: hidden_dim = 16, lr=0.0150, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.737
2023-06-16 23:43:59,118: Parameter set 0321: hidden_dim = 16, lr=0.0150, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.734
2023-06-16 23:44:05,895: Parameter set 0322: hidden_dim = 32, lr=0.0150, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7207
2023-06-16 23:44:12,605: Parameter set 0323: hidden_dim = 32, lr=0.0150, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7287
2023-06-16 23:44:19,410: Parameter set 0324: hidden_dim = 32, lr=0.0150, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7233
2023-06-16 23:44:26,126: Parameter set 0325: hidden_dim = 08, lr=0.0150, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7537
2023-06-16 23:44:32,913: Parameter set 0326: hidden_dim = 08, lr=0.0150, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.765
2023-06-16 23:44:39,890: Parameter set 0327: hidden_dim = 08, lr=0.0150, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7373
2023-06-16 23:44:46,829: Parameter set 0328: hidden_dim = 16, lr=0.0150, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.748
2023-06-16 23:44:53,562: Parameter set 0329: hidden_dim = 16, lr=0.0150, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.751
2023-06-16 23:45:00,358: Parameter set 0330: hidden_dim = 16, lr=0.0150, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7507
2023-06-16 23:45:07,120: Parameter set 0331: hidden_dim = 32, lr=0.0150, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7177
2023-06-16 23:45:13,936: Parameter set 0332: hidden_dim = 32, lr=0.0150, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7627
2023-06-16 23:45:20,856: Parameter set 0333: hidden_dim = 32, lr=0.0150, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.7527
2023-06-16 23:45:27,619: Parameter set 0334: hidden_dim = 08, lr=0.0150, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7723
2023-06-16 23:45:34,424: Parameter set 0335: hidden_dim = 08, lr=0.0150, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7477
2023-06-16 23:45:41,335: Parameter set 0336: hidden_dim = 08, lr=0.0150, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7693
2023-06-16 23:45:48,194: Parameter set 0337: hidden_dim = 16, lr=0.0150, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7623
2023-06-16 23:45:54,889: Parameter set 0338: hidden_dim = 16, lr=0.0150, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7617
2023-06-16 23:46:01,600: Parameter set 0339: hidden_dim = 16, lr=0.0150, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.764
2023-06-16 23:46:08,290: Parameter set 0340: hidden_dim = 32, lr=0.0150, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7347
2023-06-16 23:46:15,056: Parameter set 0341: hidden_dim = 32, lr=0.0150, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7597
2023-06-16 23:46:21,801: Parameter set 0342: hidden_dim = 32, lr=0.0150, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7523
2023-06-16 23:46:28,621: Parameter set 0343: hidden_dim = 08, lr=0.0150, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7523
2023-06-16 23:46:35,384: Parameter set 0344: hidden_dim = 08, lr=0.0150, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7603
2023-06-16 23:46:42,103: Parameter set 0345: hidden_dim = 08, lr=0.0150, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7653
2023-06-16 23:46:48,931: Parameter set 0346: hidden_dim = 16, lr=0.0150, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7567
2023-06-16 23:46:55,702: Parameter set 0347: hidden_dim = 16, lr=0.0150, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.762
2023-06-16 23:47:02,456: Parameter set 0348: hidden_dim = 16, lr=0.0150, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7307
2023-06-16 23:47:09,148: Parameter set 0349: hidden_dim = 32, lr=0.0150, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7643
2023-06-16 23:47:15,873: Parameter set 0350: hidden_dim = 32, lr=0.0150, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7393
2023-06-16 23:47:22,681: Parameter set 0351: hidden_dim = 32, lr=0.0150, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7637
2023-06-16 23:47:29,370: Parameter set 0352: hidden_dim = 08, lr=0.0150, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7427
2023-06-16 23:47:36,136: Parameter set 0353: hidden_dim = 08, lr=0.0150, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.743
2023-06-16 23:47:42,795: Parameter set 0354: hidden_dim = 08, lr=0.0150, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7317
2023-06-16 23:47:49,525: Parameter set 0355: hidden_dim = 16, lr=0.0150, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.745
2023-06-16 23:47:56,201: Parameter set 0356: hidden_dim = 16, lr=0.0150, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7433
2023-06-16 23:48:02,949: Parameter set 0357: hidden_dim = 16, lr=0.0150, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7413
2023-06-16 23:48:09,650: Parameter set 0358: hidden_dim = 32, lr=0.0150, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7513
2023-06-16 23:48:16,370: Parameter set 0359: hidden_dim = 32, lr=0.0150, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7403
2023-06-16 23:48:23,039: Parameter set 0360: hidden_dim = 32, lr=0.0150, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7187
2023-06-16 23:48:29,761: Parameter set 0361: hidden_dim = 08, lr=0.0155, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.734
2023-06-16 23:48:36,632: Parameter set 0362: hidden_dim = 08, lr=0.0155, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.723
2023-06-16 23:48:43,362: Parameter set 0363: hidden_dim = 08, lr=0.0155, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7297
2023-06-16 23:48:49,988: Parameter set 0364: hidden_dim = 16, lr=0.0155, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7247
2023-06-16 23:48:56,695: Parameter set 0365: hidden_dim = 16, lr=0.0155, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7463
2023-06-16 23:49:03,503: Parameter set 0366: hidden_dim = 16, lr=0.0155, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.735
2023-06-16 23:49:10,153: Parameter set 0367: hidden_dim = 32, lr=0.0155, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7257
2023-06-16 23:49:16,837: Parameter set 0368: hidden_dim = 32, lr=0.0155, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7303
2023-06-16 23:49:23,522: Parameter set 0369: hidden_dim = 32, lr=0.0155, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.7353
2023-06-16 23:49:30,716: Parameter set 0370: hidden_dim = 08, lr=0.0155, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7243
2023-06-16 23:49:38,394: Parameter set 0371: hidden_dim = 08, lr=0.0155, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7443
2023-06-16 23:49:46,218: Parameter set 0372: hidden_dim = 08, lr=0.0155, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.744
2023-06-16 23:49:53,995: Parameter set 0373: hidden_dim = 16, lr=0.0155, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.7573
2023-06-16 23:50:01,916: Parameter set 0374: hidden_dim = 16, lr=0.0155, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.745
2023-06-16 23:50:10,533: Parameter set 0375: hidden_dim = 16, lr=0.0155, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.732
2023-06-16 23:50:19,358: Parameter set 0376: hidden_dim = 32, lr=0.0155, smooth_fac=0.6000, weight_decay = 0.0001, mean test accuracy: 0.738
2023-06-16 23:50:29,735: Parameter set 0377: hidden_dim = 32, lr=0.0155, smooth_fac=0.6000, weight_decay = 0.0003, mean test accuracy: 0.7567
2023-06-16 23:50:39,729: Parameter set 0378: hidden_dim = 32, lr=0.0155, smooth_fac=0.6000, weight_decay = 0.0005, mean test accuracy: 0.72
2023-06-16 23:50:49,282: Parameter set 0379: hidden_dim = 08, lr=0.0155, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.766
2023-06-16 23:50:58,165: Parameter set 0380: hidden_dim = 08, lr=0.0155, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7423
2023-06-16 23:51:06,065: Parameter set 0381: hidden_dim = 08, lr=0.0155, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.7673
2023-06-16 23:51:13,657: Parameter set 0382: hidden_dim = 16, lr=0.0155, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7457
2023-06-16 23:51:22,780: Parameter set 0383: hidden_dim = 16, lr=0.0155, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7597
2023-06-16 23:51:32,168: Parameter set 0384: hidden_dim = 16, lr=0.0155, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.757
2023-06-16 23:51:42,132: Parameter set 0385: hidden_dim = 32, lr=0.0155, smooth_fac=0.7000, weight_decay = 0.0001, mean test accuracy: 0.7473
2023-06-16 23:51:49,853: Parameter set 0386: hidden_dim = 32, lr=0.0155, smooth_fac=0.7000, weight_decay = 0.0003, mean test accuracy: 0.7493
2023-06-16 23:51:57,259: Parameter set 0387: hidden_dim = 32, lr=0.0155, smooth_fac=0.7000, weight_decay = 0.0005, mean test accuracy: 0.739
2023-06-16 23:52:05,785: Parameter set 0388: hidden_dim = 08, lr=0.0155, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.753
2023-06-16 23:52:13,438: Parameter set 0389: hidden_dim = 08, lr=0.0155, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7407
2023-06-16 23:52:20,836: Parameter set 0390: hidden_dim = 08, lr=0.0155, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7477
2023-06-16 23:52:29,254: Parameter set 0391: hidden_dim = 16, lr=0.0155, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.7427
2023-06-16 23:52:37,559: Parameter set 0392: hidden_dim = 16, lr=0.0155, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.7387
2023-06-16 23:52:45,474: Parameter set 0393: hidden_dim = 16, lr=0.0155, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.7397
2023-06-16 23:52:52,621: Parameter set 0394: hidden_dim = 32, lr=0.0155, smooth_fac=0.8000, weight_decay = 0.0001, mean test accuracy: 0.771
2023-06-16 23:52:59,911: Parameter set 0395: hidden_dim = 32, lr=0.0155, smooth_fac=0.8000, weight_decay = 0.0003, mean test accuracy: 0.733
2023-06-16 23:53:07,277: Parameter set 0396: hidden_dim = 32, lr=0.0155, smooth_fac=0.8000, weight_decay = 0.0005, mean test accuracy: 0.759
2023-06-16 23:53:14,447: Parameter set 0397: hidden_dim = 08, lr=0.0155, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.739
2023-06-16 23:53:21,615: Parameter set 0398: hidden_dim = 08, lr=0.0155, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.7533
2023-06-16 23:53:28,913: Parameter set 0399: hidden_dim = 08, lr=0.0155, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7473
2023-06-16 23:53:36,234: Parameter set 0400: hidden_dim = 16, lr=0.0155, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7587
2023-06-16 23:53:43,742: Parameter set 0401: hidden_dim = 16, lr=0.0155, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.743
2023-06-16 23:53:50,931: Parameter set 0402: hidden_dim = 16, lr=0.0155, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.744
2023-06-16 23:53:58,098: Parameter set 0403: hidden_dim = 32, lr=0.0155, smooth_fac=0.9000, weight_decay = 0.0001, mean test accuracy: 0.7407
2023-06-16 23:54:06,264: Parameter set 0404: hidden_dim = 32, lr=0.0155, smooth_fac=0.9000, weight_decay = 0.0003, mean test accuracy: 0.739
2023-06-16 23:54:15,161: Parameter set 0405: hidden_dim = 32, lr=0.0155, smooth_fac=0.9000, weight_decay = 0.0005, mean test accuracy: 0.7373
2023-06-16 23:54:24,238: Parameter set 0406: hidden_dim = 08, lr=0.0160, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7403
2023-06-16 23:54:30,951: Parameter set 0407: hidden_dim = 08, lr=0.0160, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7487
2023-06-16 23:54:37,827: Parameter set 0408: hidden_dim = 08, lr=0.0160, smooth_fac=0.5000, weight_decay = 0.0005, mean test accuracy: 0.746
2023-06-16 23:54:44,656: Parameter set 0409: hidden_dim = 16, lr=0.0160, smooth_fac=0.5000, weight_decay = 0.0001, mean test accuracy: 0.7253
2023-06-16 23:54:51,406: Parameter set 0410: hidden_dim = 16, lr=0.0160, smooth_fac=0.5000, weight_decay = 0.0003, mean test accuracy: 0.7657
